entropy,id,method,t,truth,user_id,y
0.3189114215724657,52,BIM,3347,1,2,1
0.5456202950749992,53,NONE,6064,0,2,0
0.720416997572734,54,BIM,3864,1,2,0
0.7761770002572678,55,BIM_ENTROPY,3426,1,2,0
0.26251384212704554,56,BIM_ENTROPY,5590,1,2,1
0.0685786512455118,57,BIM_ENTROPY,3891,1,2,1
0.5067728548897663,58,NONE,3476,0,2,0
0.2587107526761446,59,BIM,1323,1,2,1
0.09484233957114574,60,BIM,1871,1,2,1
0.5456202950749992,61,BIM_ENTROPY,5523,1,2,0
0.48331674142347403,62,BIM,5472,1,2,0
0.3962371785550497,63,BIM,4244,1,2,0
0.530340823928144,64,NONE,2785,0,2,0
0.530340823928144,65,BIM,5294,1,2,0
0.720416997572734,66,NONE,3402,0,2,0
0.4418854375230702,67,BIM_ENTROPY,4609,1,2,0
0.5931141709824275,68,BIM_ENTROPY,5491,1,2,0
0.8828089171262067,69,BIM,3822,1,2,0
0.5733269202805338,70,BIM,5125,1,2,0
0.3018758179438709,71,BIM_ENTROPY,3405,1,2,0
0.2574020424827463,72,NONE,4952,0,2,0
0.35734499614098275,73,BIM_ENTROPY,3895,1,2,0
0.15080368228543306,74,BIM,2046,1,2,1
0.17553494927349805,75,BIM,4034,1,2,1
0.5173320208946208,76,BIM,3952,1,2,0
0.08667688280891712,77,BIM,2807,1,2,1
0.2450755584389437,78,NONE,5509,0,2,0
0.617476314582611,79,NONE,3970,0,2,0
0.5173320208946208,80,NONE,5519,0,2,0
0.19960626838625967,81,NONE,5511,0,2,0
0.5307323184304427,82,BIM_ENTROPY,5490,1,2,0
0.19960626838625967,83,BIM_ENTROPY,2298,1,2,1
0.09484233957114574,84,NONE,4013,0,2,0
0.259538483909576,85,BIM_ENTROPY,1601,1,2,1
0.2981510273934296,86,BIM_ENTROPY,2055,1,2,1
0.184337982796613,87,BIM,5661,1,2,0
0.2510933882171341,88,BIM,4482,1,2,1
0.3838100244963703,89,BIM,2106,1,2,1
0.3139897764007114,90,BIM_ENTROPY,2825,1,2,1
0.9154707441751212,91,BIM_ENTROPY,4014,1,2,0
0.3139897764007114,92,NONE,5621,0,2,0
0.1170009284012483,93,NONE,5632,0,2,0
0.6578673616626213,94,BIM,4837,1,2,0
0.5350723146273532,95,BIM_ENTROPY,5528,1,2,0
0.09051352893144372,96,NONE,10007,0,2,0
0.13092694712587108,97,BIM,1528,1,2,1
0.16092661155915486,98,BIM,1733,1,2,1
0.3756893099629758,99,BIM,3797,1,2,0
0.19735797138734465,100,BIM,4764,1,2,0
0.692889341282536,101,BIM_ENTROPY,2673,1,2,0
0.374201630854241,102,NONE,5974,0,2,0
0.2009597208084921,103,BIM,6700,1,2,1
0.5733269202805338,104,BIM_ENTROPY,4256,1,2,0
0.15494233845259,105,NONE,5353,0,2,0
0.13977472287782014,106,BIM,1772,1,2,1
0.23736870952226485,107,NONE,5742,0,2,0
0.3661704007785148,108,NONE,6355,0,2,0
0.5350723146273532,109,NONE,2781,0,2,0
0.12330958266686055,110,BIM_ENTROPY,2017,1,2,1
0.2981510273934296,111,BIM,2133,1,2,1
0.3831612621782754,112,BIM,3627,1,2,0
0.6578673616626213,113,NONE,3023,0,2,0
0.211127392311048,114,NONE,6232,0,2,1
0.15494233845259,115,BIM,3416,1,2,1
0.35734499614098275,116,NONE,5701,0,2,1
0.5307323184304427,117,NONE,4985,0,2,1
0.7761770002572678,118,NONE,5336,0,2,0
0.6980794398272951,119,BIM_ENTROPY,6003,1,2,0
0.09841053232066756,120,NONE,5529,0,2,0
0.07150926723414727,121,NONE,4687,0,2,0
0.3962371785550497,122,NONE,4763,0,2,0
0.11083768637934698,123,BIM_ENTROPY,1504,1,2,1
0.3235534278140065,124,BIM,1846,1,2,1
0.1803894811020011,125,BIM_ENTROPY,4462,1,2,0
0.08667688280891712,126,NONE,5648,0,2,0
0.3189114215724657,127,BIM_ENTROPY,5597,1,2,0
0.32777038288162325,128,BIM,5440,1,2,0
0.6578673616626213,129,BIM_ENTROPY,4029,1,2,0
0.9154707441751212,130,NONE,2827,0,2,0
0.4900280757485934,131,NONE,3049,0,2,0
0.7624523215623986,132,BIM_ENTROPY,2977,1,2,0
0.17553494927349805,133,NONE,4730,0,2,0
0.3756893099629758,134,BIM_ENTROPY,5073,1,2,0
0.3235534278140065,135,BIM_ENTROPY,5578,1,2,0
0.3661704007785148,136,BIM,5648,1,2,0
0.3661704007785148,137,BIM_ENTROPY,5405,1,2,1
0.3189114215724657,138,NONE,5590,0,2,0
0.4189438596883704,139,BIM,6339,1,2,0
0.15080368228543306,140,BIM_ENTROPY,2407,1,2,1
0.12825359895303184,141,NONE,5583,0,2,0
0.720416997572734,142,BIM_ENTROPY,6262,1,2,0
0.3831612621782754,143,NONE,4652,0,2,0
0.5307323184304427,144,BIM,4735,1,2,1
0.14213487544882047,145,BIM,2584,1,2,1
0.48331674142347403,146,BIM_ENTROPY,5205,1,2,0
0.530340823928144,147,BIM_ENTROPY,3601,1,2,0
0.3294929586917372,148,BIM,1789,1,2,1
0.09841053232066756,149,BIM_ENTROPY,2206,1,2,1
0.32777038288162325,150,NONE,5198,0,2,0
0.5341550989362535,151,NONE,3675,0,2,0
0.7624523215623986,152,BIM,5576,1,2,0
0.1803894811020011,153,BIM,5770,1,2,0
0.11083768637934698,154,NONE,5056,0,2,0
0.35734499614098275,155,BIM,4143,1,2,1
0.5341550989362535,156,BIM,3914,1,2,0
0.6980794398272951,157,BIM,4150,1,2,1
0.5350723146273532,158,BIM,3111,1,2,0
0.5931141709824275,159,NONE,3676,0,2,0
0.26251384212704554,160,BIM,1334,1,2,1
0.3139897764007114,161,BIM,1484,1,2,1
0.3838100244963703,162,BIM_ENTROPY,7480,1,2,0
0.3294929586917372,163,BIM_ENTROPY,3273,1,2,0
0.2009597208084921,164,BIM_ENTROPY,5927,1,2,0
0.16092661155915486,165,NONE,5985,0,2,0
0.20658605608438385,166,BIM,3633,1,2,0
0.12390241719891275,167,NONE,5147,0,2,0
0.1170009284012483,168,BIM,4265,1,2,1
0.2574020424827463,169,BIM_ENTROPY,5996,1,2,1
0.5801053679489043,170,NONE,5692,0,2,0
0.374201630854241,171,BIM,5776,1,2,1
0.4189438596883704,172,BIM_ENTROPY,4499,1,2,0
0.4900280757485934,173,BIM,3232,1,2,0
0.8828089171262067,174,NONE,2586,0,2,0
0.48331674142347403,175,NONE,4500,0,2,0
0.4086867037281462,176,BIM_ENTROPY,5597,1,2,0
0.5801053679489043,177,BIM_ENTROPY,5616,1,2,0
0.2479949888703705,178,BIM,3397,1,2,1
0.2961376270958938,179,BIM_ENTROPY,5303,1,2,1
0.7761770002572678,180,BIM,4463,1,2,0
0.09841053232066756,181,BIM,1375,1,2,1
0.2450755584389437,182,BIM,2147,1,2,1
0.8175859330432546,183,BIM,3353,1,2,0
0.14213487544882047,184,NONE,5937,0,2,1
0.20658605608438385,185,BIM_ENTROPY,2725,1,2,1
0.19735797138734465,186,BIM_ENTROPY,5940,1,2,1
0.4086867037281462,187,BIM,7238,1,2,0
0.7632017538953703,188,NONE,4517,0,2,0
0.4418854375230702,189,NONE,2171,0,2,1
0.09051352893144372,190,BIM,2395,1,2,1
0.13977472287782014,191,NONE,6033,0,2,0
0.12330958266686055,192,BIM,1628,1,2,1
0.5456202950749992,193,BIM,4310,1,2,1
0.2510933882171341,194,NONE,6610,0,2,0
0.7834364268856053,195,NONE,3069,0,2,0
0.12330958266686055,196,NONE,6131,0,2,0
0.12390241719891275,197,BIM_ENTROPY,1316,1,2,1
0.09051352893144372,198,BIM_ENTROPY,2676,1,2,1
0.2587107526761446,199,NONE,5852,0,2,1
0.8368362769991388,200,NONE,5509,0,2,0
0.3867853827138399,201,BIM_ENTROPY,3550,1,2,1
0.08667688280891712,202,BIM_ENTROPY,1760,1,2,1
0.0685786512455118,203,BIM,1515,1,2,1
0.3018758179438709,204,BIM,3273,1,2,1
0.184337982796613,205,BIM_ENTROPY,5562,1,2,0
0.5931141709824275,206,BIM,5712,1,2,0
0.2981510273934296,207,NONE,4511,0,2,0
0.12825359895303184,208,BIM,5659,1,2,1
0.3756893099629758,209,NONE,5137,0,2,0
0.7834364268856053,210,BIM_ENTROPY,3566,1,2,0
0.2574020424827463,211,BIM,3871,1,2,1
0.259538483909576,212,BIM,1346,1,2,1
0.20658605608438385,213,NONE,4855,0,2,0
0.16092661155915486,214,BIM_ENTROPY,3787,1,2,1
0.23736870952226485,215,BIM_ENTROPY,3644,1,2,1
0.7632017538953703,216,BIM_ENTROPY,5542,1,2,0
0.14213487544882047,217,BIM_ENTROPY,1639,1,2,1
0.2510933882171341,218,BIM_ENTROPY,5646,1,2,0
0.1803894811020011,219,NONE,6024,0,2,0
0.211127392311048,220,BIM,5534,1,2,0
0.7624523215623986,221,NONE,2631,0,2,0
0.617476314582611,222,BIM_ENTROPY,3002,1,2,0
0.2764174897372513,223,NONE,2819,0,2,0
0.5173320208946208,224,BIM_ENTROPY,5681,1,2,0
0.3867853827138399,225,NONE,4815,0,2,0
0.13375689309962974,226,NONE,5568,0,2,0
0.4086867037281462,227,NONE,8004,0,2,1
0.07150926723414727,228,BIM_ENTROPY,5937,1,2,0
0.2587107526761446,229,BIM_ENTROPY,3614,1,2,1
0.259538483909576,230,NONE,5880,0,2,0
0.2479949888703705,231,NONE,5631,0,2,0
0.7834364268856053,232,BIM,4909,1,2,0
0.9154707441751212,233,BIM,5669,1,2,1
0.32777038288162325,234,BIM_ENTROPY,4439,1,2,0
0.12825359895303184,235,BIM_ENTROPY,5470,1,2,1
0.8492186888289841,236,NONE,4763,0,2,0
0.26251384212704554,237,NONE,4902,0,2,1
0.5067728548897663,238,BIM_ENTROPY,2623,1,2,0
0.692889341282536,239,BIM,5732,1,2,0
0.13375689309962974,0,BIM,6097,1,3,0
0.3018758179438709,1,NONE,5976,0,3,0
0.13375689309962974,2,BIM_ENTROPY,8099,1,3,0
0.5801053679489043,3,BIM,2522,1,3,1
0.5067728548897663,4,BIM,5814,1,3,0
0.617476314582611,5,BIM,7354,1,3,0
0.211127392311048,6,BIM_ENTROPY,6093,1,3,0
0.11083768637934698,7,BIM,4378,1,3,1
0.0685786512455118,8,NONE,6231,0,3,0
0.8492186888289841,9,BIM_ENTROPY,6170,1,3,0
0.7632017538953703,10,BIM,3574,1,3,0
0.2009597208084921,11,NONE,4459,0,3,0
0.23736870952226485,12,BIM,1573,1,3,1
0.8492186888289841,13,BIM,6433,1,3,0
0.6980794398272951,14,NONE,5542,0,3,0
0.4418854375230702,15,BIM,5864,1,3,0
0.13977472287782014,16,BIM_ENTROPY,1699,1,3,1
0.4900280757485934,17,BIM_ENTROPY,5796,1,3,0
0.2764174897372513,18,BIM_ENTROPY,3348,1,3,1
0.17553494927349805,19,BIM_ENTROPY,5052,1,3,0
0.8175859330432546,20,BIM_ENTROPY,5816,1,3,0
0.09484233957114574,21,BIM_ENTROPY,4680,1,3,0
0.8828089171262067,22,BIM_ENTROPY,5483,1,3,0
0.8368362769991388,23,BIM_ENTROPY,7944,1,3,0
0.15080368228543306,24,NONE,5762,0,3,0
0.184337982796613,25,NONE,5427,0,3,0
0.8175859330432546,26,NONE,5037,0,3,0
0.3962371785550497,27,BIM_ENTROPY,5426,1,3,1
0.4189438596883704,28,NONE,6090,0,3,0
0.2479949888703705,29,BIM_ENTROPY,4088,1,3,1
0.1170009284012483,30,BIM_ENTROPY,2596,1,3,1
0.13092694712587108,31,BIM_ENTROPY,4699,1,3,0
0.2961376270958938,32,NONE,5494,0,3,0
0.3294929586917372,33,NONE,3886,0,3,0
0.12390241719891275,34,BIM,4231,1,3,1
0.07150926723414727,35,BIM,3616,1,3,1
0.2961376270958938,36,BIM,2113,1,3,1
0.2450755584389437,37,BIM_ENTROPY,1701,1,3,1
0.692889341282536,38,NONE,6131,0,3,0
0.3235534278140065,39,NONE,5821,0,3,0
0.3831612621782754,40,BIM_ENTROPY,5524,1,3,0
0.374201630854241,41,BIM_ENTROPY,3745,1,3,1
0.5341550989362535,42,BIM_ENTROPY,4075,1,3,0
0.5733269202805338,43,NONE,5718,0,3,0
0.13092694712587108,44,NONE,6182,0,3,0
0.19960626838625967,45,BIM,2171,1,3,1
0.2764174897372513,46,BIM,5955,1,3,0
0.3867853827138399,47,BIM,2919,1,3,1
0.15494233845259,48,BIM_ENTROPY,1346,1,3,1
0.19735797138734465,49,NONE,6254,0,3,0
0.8368362769991388,50,BIM,6112,1,3,0
0.3838100244963703,51,NONE,2223,0,3,1
0.3189114215724657,52,BIM,3920,1,3,1
0.5456202950749992,53,NONE,6275,0,3,0
0.720416997572734,54,BIM,6301,1,3,0
0.7761770002572678,55,BIM_ENTROPY,5984,1,3,0
0.26251384212704554,56,BIM_ENTROPY,5757,1,3,0
0.0685786512455118,57,BIM_ENTROPY,1553,1,3,1
0.5067728548897663,58,NONE,3551,0,3,0
0.2587107526761446,59,BIM,1290,1,3,1
0.09484233957114574,60,BIM,5869,1,3,1
0.5456202950749992,61,BIM_ENTROPY,5077,1,3,1
0.48331674142347403,62,BIM,6309,1,3,0
0.3962371785550497,63,BIM,5487,1,3,0
0.530340823928144,64,NONE,5884,0,3,0
0.530340823928144,65,BIM,4959,1,3,1
0.720416997572734,66,NONE,6527,0,3,0
0.4418854375230702,67,BIM_ENTROPY,6236,1,3,1
0.5931141709824275,68,BIM_ENTROPY,5742,1,3,0
0.8828089171262067,69,BIM,5451,1,3,0
0.5733269202805338,70,BIM,5327,1,3,0
0.3018758179438709,71,BIM_ENTROPY,6071,1,3,1
0.2574020424827463,72,NONE,5746,0,3,0
0.35734499614098275,73,BIM_ENTROPY,4826,1,3,1
0.15080368228543306,74,BIM,1084,1,3,1
0.17553494927349805,75,BIM,3648,1,3,1
0.5173320208946208,76,BIM,5909,1,3,0
0.08667688280891712,77,BIM,2052,1,3,1
0.2450755584389437,78,NONE,5770,0,3,0
0.617476314582611,79,NONE,6066,0,3,0
0.5173320208946208,80,NONE,6367,0,3,0
0.19960626838625967,81,NONE,6314,0,3,0
0.5307323184304427,82,BIM_ENTROPY,5690,1,3,0
0.19960626838625967,83,BIM_ENTROPY,3762,1,3,1
0.09484233957114574,84,NONE,3971,0,3,0
0.259538483909576,85,BIM_ENTROPY,6523,1,3,1
0.2981510273934296,86,BIM_ENTROPY,5098,1,3,1
0.184337982796613,87,BIM,6808,1,3,0
0.2510933882171341,88,BIM,6547,1,3,1
0.3838100244963703,89,BIM,3566,1,3,1
0.3139897764007114,90,BIM_ENTROPY,2332,1,3,1
0.9154707441751212,91,BIM_ENTROPY,4862,1,3,1
0.3139897764007114,92,NONE,6416,0,3,0
0.1170009284012483,93,NONE,5972,0,3,0
0.6578673616626213,94,BIM,5881,1,3,0
0.5350723146273532,95,BIM_ENTROPY,4200,1,3,1
0.09051352893144372,96,NONE,6240,0,3,1
0.13092694712587108,97,BIM,1498,1,3,1
0.16092661155915486,98,BIM,2318,1,3,1
0.3756893099629758,99,BIM,3331,1,3,1
0.19735797138734465,100,BIM,5675,1,3,1
0.692889341282536,101,BIM_ENTROPY,5645,1,3,0
0.374201630854241,102,NONE,6583,0,3,0
0.2009597208084921,103,BIM,2116,1,3,1
0.5733269202805338,104,BIM_ENTROPY,4413,1,3,1
0.15494233845259,105,NONE,5666,0,3,0
0.13977472287782014,106,BIM,2302,1,3,1
0.23736870952226485,107,NONE,7514,0,3,0
0.3661704007785148,108,NONE,6161,0,3,0
0.5350723146273532,109,NONE,8886,0,3,0
0.12330958266686055,110,BIM_ENTROPY,1557,1,3,1
0.2981510273934296,111,BIM,1953,1,3,1
0.3831612621782754,112,BIM,5916,1,3,1
0.6578673616626213,113,NONE,4875,0,3,0
0.211127392311048,114,NONE,6679,0,3,0
0.15494233845259,115,BIM,1971,1,3,1
0.35734499614098275,116,NONE,6572,0,3,0
0.5307323184304427,117,NONE,5072,0,3,1
0.7761770002572678,118,NONE,5530,0,3,0
0.6980794398272951,119,BIM_ENTROPY,5980,1,3,0
0.09841053232066756,120,NONE,5227,0,3,0
0.07150926723414727,121,NONE,4773,0,3,0
0.3962371785550497,122,NONE,5730,0,3,0
0.11083768637934698,123,BIM_ENTROPY,3275,1,3,1
0.3235534278140065,124,BIM,1810,1,3,1
0.1803894811020011,125,BIM_ENTROPY,6127,1,3,0
0.08667688280891712,126,NONE,5548,0,3,0
0.3189114215724657,127,BIM_ENTROPY,5754,1,3,0
0.32777038288162325,128,BIM,3369,1,3,1
0.6578673616626213,129,BIM_ENTROPY,5521,1,3,0
0.9154707441751212,130,NONE,5329,0,3,0
0.4900280757485934,131,NONE,5819,0,3,0
0.7624523215623986,132,BIM_ENTROPY,5738,1,3,0
0.17553494927349805,133,NONE,6039,0,3,0
0.3756893099629758,134,BIM_ENTROPY,5448,1,3,0
0.3235534278140065,135,BIM_ENTROPY,10822,1,3,0
0.3661704007785148,136,BIM,5912,1,3,0
0.3661704007785148,137,BIM_ENTROPY,6105,1,3,1
0.3189114215724657,138,NONE,5950,0,3,0
0.4189438596883704,139,BIM,5794,1,3,1
0.15080368228543306,140,BIM_ENTROPY,1728,1,3,1
0.12825359895303184,141,NONE,5518,0,3,0
0.720416997572734,142,BIM_ENTROPY,5378,1,3,0
0.3831612621782754,143,NONE,3218,0,3,0
0.5307323184304427,144,BIM,5568,1,3,0
0.14213487544882047,145,BIM,4634,1,3,1
0.48331674142347403,146,BIM_ENTROPY,5826,1,3,0
0.530340823928144,147,BIM_ENTROPY,6017,1,3,0
0.3294929586917372,148,BIM,2390,1,3,1
0.09841053232066756,149,BIM_ENTROPY,5052,1,3,1
0.32777038288162325,150,NONE,6182,0,3,0
0.5341550989362535,151,NONE,6169,0,3,0
0.7624523215623986,152,BIM,5653,1,3,0
0.1803894811020011,153,BIM,3637,1,3,1
0.11083768637934698,154,NONE,5448,0,3,0
0.35734499614098275,155,BIM,3795,1,3,1
0.5341550989362535,156,BIM,3618,1,3,1
0.6980794398272951,157,BIM,3873,1,3,0
0.5350723146273532,158,BIM,3534,1,3,1
0.5931141709824275,159,NONE,6422,0,3,0
0.26251384212704554,160,BIM,1528,1,3,1
0.3139897764007114,161,BIM,1791,1,3,1
0.3838100244963703,162,BIM_ENTROPY,2110,1,3,1
0.3294929586917372,163,BIM_ENTROPY,6259,1,3,1
0.2009597208084921,164,BIM_ENTROPY,5588,1,3,1
0.16092661155915486,165,NONE,6026,0,3,0
0.20658605608438385,166,BIM,4225,1,3,1
0.12390241719891275,167,NONE,2643,0,3,1
0.1170009284012483,168,BIM,1580,1,3,1
0.2574020424827463,169,BIM_ENTROPY,5740,1,3,0
0.5801053679489043,170,NONE,5541,0,3,0
0.374201630854241,171,BIM,3285,1,3,1
0.4189438596883704,172,BIM_ENTROPY,6082,1,3,0
0.4900280757485934,173,BIM,5948,1,3,0
0.8828089171262067,174,NONE,5356,0,3,0
0.48331674142347403,175,NONE,6302,0,3,0
0.4086867037281462,176,BIM_ENTROPY,5850,1,3,0
0.5801053679489043,177,BIM_ENTROPY,4951,1,3,1
0.2479949888703705,178,BIM,2445,1,3,1
0.2961376270958938,179,BIM_ENTROPY,6265,1,3,0
0.7761770002572678,180,BIM,3540,1,3,0
0.09841053232066756,181,BIM,2126,1,3,1
0.2450755584389437,182,BIM,3523,1,3,1
0.8175859330432546,183,BIM,5664,1,3,0
0.14213487544882047,184,NONE,5708,0,3,0
0.20658605608438385,185,BIM_ENTROPY,5517,1,3,0
0.19735797138734465,186,BIM_ENTROPY,5936,1,3,0
0.4086867037281462,187,BIM,8583,1,3,0
0.7632017538953703,188,NONE,5772,0,3,0
0.4418854375230702,189,NONE,4871,0,3,0
0.09051352893144372,190,BIM,1498,1,3,1
0.13977472287782014,191,NONE,5521,0,3,0
0.12330958266686055,192,BIM,2516,1,3,1
0.5456202950749992,193,BIM,4491,1,3,1
0.2510933882171341,194,NONE,5943,0,3,0
0.7834364268856053,195,NONE,5669,0,3,0
0.12330958266686055,196,NONE,4763,0,3,0
0.12390241719891275,197,BIM_ENTROPY,1801,1,3,1
0.09051352893144372,198,BIM_ENTROPY,3291,1,3,1
0.2587107526761446,199,NONE,5629,0,3,0
0.8368362769991388,200,NONE,4026,0,3,0
0.3867853827138399,201,BIM_ENTROPY,4068,1,3,1
0.08667688280891712,202,BIM_ENTROPY,4145,1,3,1
0.0685786512455118,203,BIM,1293,1,3,1
0.3018758179438709,204,BIM,2266,1,3,1
0.184337982796613,205,BIM_ENTROPY,9236,1,3,0
0.5931141709824275,206,BIM,4165,1,3,1
0.2981510273934296,207,NONE,4371,0,3,0
0.12825359895303184,208,BIM,2337,1,3,1
0.3756893099629758,209,NONE,4500,0,3,0
0.7834364268856053,210,BIM_ENTROPY,5727,1,3,0
0.2574020424827463,211,BIM,5771,1,3,1
0.259538483909576,212,BIM,2928,1,3,1
0.20658605608438385,213,NONE,9697,0,3,0
0.16092661155915486,214,BIM_ENTROPY,5679,1,3,0
0.23736870952226485,215,BIM_ENTROPY,4789,1,3,1
0.7632017538953703,216,BIM_ENTROPY,5906,1,3,0
0.14213487544882047,217,BIM_ENTROPY,5868,1,3,1
0.2510933882171341,218,BIM_ENTROPY,5961,1,3,0
0.1803894811020011,219,NONE,5859,0,3,0
0.211127392311048,220,BIM,6332,1,3,1
0.7624523215623986,221,NONE,5920,0,3,0
0.617476314582611,222,BIM_ENTROPY,5746,1,3,0
0.2764174897372513,223,NONE,2589,0,3,0
0.5173320208946208,224,BIM_ENTROPY,5759,1,3,0
0.3867853827138399,225,NONE,5715,0,3,0
0.13375689309962974,226,NONE,7844,0,3,0
0.4086867037281462,227,NONE,5945,0,3,0
0.07150926723414727,228,BIM_ENTROPY,5082,1,3,1
0.2587107526761446,229,BIM_ENTROPY,1757,1,3,1
0.259538483909576,230,NONE,4549,0,3,0
0.2479949888703705,231,NONE,5681,0,3,0
0.7834364268856053,232,BIM,5882,1,3,0
0.9154707441751212,233,BIM,4440,1,3,1
0.32777038288162325,234,BIM_ENTROPY,5420,1,3,0
0.12825359895303184,235,BIM_ENTROPY,5920,1,3,0
0.8492186888289841,236,NONE,4533,0,3,1
0.26251384212704554,237,NONE,5310,0,3,0
0.5067728548897663,238,BIM_ENTROPY,6184,1,3,0
0.692889341282536,239,BIM,5408,1,3,0
0.13375689309962974,0,BIM,4006,1,4,1
0.3018758179438709,1,NONE,2161,0,4,1
0.13375689309962974,2,BIM_ENTROPY,4645,1,4,1
0.5801053679489043,3,BIM,4513,1,4,1
0.5067728548897663,4,BIM,4114,1,4,0
0.617476314582611,5,BIM,2890,1,4,0
0.211127392311048,6,BIM_ENTROPY,5706,1,4,1
0.11083768637934698,7,BIM,1370,1,4,1
0.0685786512455118,8,NONE,3693,0,4,0
0.8492186888289841,9,BIM_ENTROPY,3567,1,4,0
0.7632017538953703,10,BIM,3502,1,4,0
0.2009597208084921,11,NONE,4816,0,4,0
0.23736870952226485,12,BIM,1675,1,4,1
0.8492186888289841,13,BIM,4936,1,4,0
0.6980794398272951,14,NONE,5673,0,4,0
0.4418854375230702,15,BIM,5654,1,4,0
0.13977472287782014,16,BIM_ENTROPY,3133,1,4,1
0.4900280757485934,17,BIM_ENTROPY,4419,1,4,0
0.2764174897372513,18,BIM_ENTROPY,3526,1,4,0
0.17553494927349805,19,BIM_ENTROPY,5427,1,4,0
0.8175859330432546,20,BIM_ENTROPY,3964,1,4,0
0.09484233957114574,21,BIM_ENTROPY,2443,1,4,1
0.8828089171262067,22,BIM_ENTROPY,3595,1,4,0
0.8368362769991388,23,BIM_ENTROPY,3518,1,4,0
0.15080368228543306,24,NONE,3764,0,4,0
0.184337982796613,25,NONE,2178,0,4,0
0.8175859330432546,26,NONE,3245,0,4,0
0.3962371785550497,27,BIM_ENTROPY,4490,1,4,0
0.4189438596883704,28,NONE,5727,0,4,1
0.2479949888703705,29,BIM_ENTROPY,2481,1,4,1
0.1170009284012483,30,BIM_ENTROPY,2306,1,4,1
0.13092694712587108,31,BIM_ENTROPY,6420,1,4,0
0.2961376270958938,32,NONE,3498,0,4,0
0.3294929586917372,33,NONE,3728,0,4,0
0.12390241719891275,34,BIM,1761,1,4,1
0.07150926723414727,35,BIM,1302,1,4,1
0.2961376270958938,36,BIM,2939,1,4,1
0.2450755584389437,37,BIM_ENTROPY,1132,1,4,1
0.692889341282536,38,NONE,2424,0,4,0
0.3235534278140065,39,NONE,5242,0,4,0
0.3831612621782754,40,BIM_ENTROPY,5632,1,4,0
0.374201630854241,41,BIM_ENTROPY,2997,1,4,0
0.5341550989362535,42,BIM_ENTROPY,3047,1,4,0
0.5733269202805338,43,NONE,4600,0,4,0
0.13092694712587108,44,NONE,4042,0,4,0
0.19960626838625967,45,BIM,1662,1,4,1
0.2764174897372513,46,BIM,5188,1,4,0
0.3867853827138399,47,BIM,3290,1,4,1
0.15494233845259,48,BIM_ENTROPY,2878,1,4,1
0.19735797138734465,49,NONE,4180,0,4,0
0.8368362769991388,50,BIM,2177,1,4,1
0.3838100244963703,51,NONE,5098,0,4,0
0.3189114215724657,52,BIM,4184,1,4,1
0.5456202950749992,53,NONE,4257,0,4,1
0.720416997572734,54,BIM,2612,1,4,1
0.7761770002572678,55,BIM_ENTROPY,3591,1,4,0
0.26251384212704554,56,BIM_ENTROPY,2263,1,4,1
0.0685786512455118,57,BIM_ENTROPY,1946,1,4,1
0.5067728548897663,58,NONE,3966,0,4,0
0.2587107526761446,59,BIM,1330,1,4,1
0.09484233957114574,60,BIM,5639,1,4,1
0.5456202950749992,61,BIM_ENTROPY,3325,1,4,1
0.48331674142347403,62,BIM,5661,1,4,0
0.3962371785550497,63,BIM,4664,1,4,0
0.530340823928144,64,NONE,3479,0,4,0
0.530340823928144,65,BIM,3725,1,4,0
0.720416997572734,66,NONE,3408,0,4,1
0.4418854375230702,67,BIM_ENTROPY,4893,1,4,0
0.5931141709824275,68,BIM_ENTROPY,2827,1,4,0
0.8828089171262067,69,BIM,2528,1,4,0
0.5733269202805338,70,BIM,3183,1,4,0
0.3018758179438709,71,BIM_ENTROPY,4352,1,4,0
0.2574020424827463,72,NONE,4991,0,4,1
0.35734499614098275,73,BIM_ENTROPY,2587,1,4,1
0.15080368228543306,74,BIM,1028,1,4,1
0.17553494927349805,75,BIM,2563,1,4,1
0.5173320208946208,76,BIM,2052,1,4,1
0.08667688280891712,77,BIM,1508,1,4,1
0.2450755584389437,78,NONE,4447,0,4,1
0.617476314582611,79,NONE,7212,0,4,0
0.5173320208946208,80,NONE,3644,0,4,0
0.19960626838625967,81,NONE,5599,0,4,1
0.5307323184304427,82,BIM_ENTROPY,3666,1,4,0
0.19960626838625967,83,BIM_ENTROPY,3281,1,4,1
0.09484233957114574,84,NONE,4328,0,4,0
0.259538483909576,85,BIM_ENTROPY,3773,1,4,1
0.2981510273934296,86,BIM_ENTROPY,2874,1,4,1
0.184337982796613,87,BIM,3013,1,4,1
0.2510933882171341,88,BIM,5818,1,4,0
0.3838100244963703,89,BIM,3604,1,4,1
0.3139897764007114,90,BIM_ENTROPY,1979,1,4,1
0.9154707441751212,91,BIM_ENTROPY,2741,1,4,0
0.3139897764007114,92,NONE,5291,0,4,0
0.1170009284012483,93,NONE,3858,0,4,0
0.6578673616626213,94,BIM,4061,1,4,0
0.5350723146273532,95,BIM_ENTROPY,1995,1,4,1
0.09051352893144372,96,NONE,5524,0,4,0
0.13092694712587108,97,BIM,1097,1,4,1
0.16092661155915486,98,BIM,1827,1,4,1
0.3756893099629758,99,BIM,1788,1,4,1
0.19735797138734465,100,BIM,12190,1,4,0
0.692889341282536,101,BIM_ENTROPY,2752,1,4,0
0.374201630854241,102,NONE,2176,0,4,0
0.2009597208084921,103,BIM,1629,1,4,1
0.5733269202805338,104,BIM_ENTROPY,4259,1,4,0
